4	1st QB	So EJ Manuel is the 1st QB taken	Can NOT believe EJ Manuel was 1st qb taken in the draft	(5, 0)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	Can/O/MD/B-VP/O NOT/O/RB/I-VP/O believe/O/VB/I-VP/B-EVENT EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O 1st/O/JJ/B-NP/O qb/O/NN/I-NP/O taken/O/VBN/B-VP/B-EVENT in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	Damon EJ 1st Qb off the board	(4, 1)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	Damon/O/NNP/B-NP/O EJ/O/NNP/I-NP/O 1st/O/NNP/I-NP/O Qb/O/NNP/I-NP/O off/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	EJ Manuel not Geno Smith the 1st QB taken	(5, 0)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O not/O/RB/O/O Geno/B-person/NNP/B-NP/O Smith/I-person/NNP/I-NP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	EJ Manuel the 1st QB taken hmm I wonder who predicted that	(4, 1)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/UH/B-INTJ/O hmm/O/UH/I-INTJ/O I/O/PRP/B-NP/O wonder/O/VBP/B-VP/O who/O/PRP/B-NP/O predicted/O/VBD/B-VP/B-EVENT that/O/IN/B-SBAR/O
4	1st QB	So EJ Manuel is the 1st QB taken	I was wrong EJ was the 1st QB off the board	(4, 1)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	I/O/PRP/B-NP/O was/O/VBD/B-VP/O wrong/O/JJ/B-NP/O EJ/O/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O off/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	Manuel over Geno as the 1st QB taken	(4, 1)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	Manuel/B-person/NNP/B-NP/O over/O/IN/B-PP/O Geno/O/NNP/B-NP/O as/O/IN/B-PP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	Shock of the night EJ Manuel 1st QB taken	(3, 2)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	Shock/O/NN/B-NP/O of/O/IN/B-PP/O the/O/DT/B-NP/O night/O/NN/I-NP/O EJ/B-person/NNP/I-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/RB/I-NP/O taken/O/VBN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	Who wouldve thought EJ Manuel would be the 1st qb taken in the draft	(3, 2)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	Who/O/WP/B-NP/O wouldve/O/JJ/I-NP/O thought/O/NN/I-NP/O EJ/B-person/NNP/I-NP/O Manuel/I-person/NNP/I-NP/O would/O/MD/B-VP/O be/O/VB/I-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O qb/O/VBZ/I-NP/B-EVENT taken/O/VBN/B-VP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O
4	1st QB	So EJ Manuel is the 1st QB taken	Wow Ej Manuel is 1st qb taken	(4, 1)	So/O/IN/O/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O	Wow/O/UH/B-INTJ/O Ej/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O 1st/O/JJ/B-NP/O qb/O/NN/I-NP/O taken/O/VBN/B-VP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	1st QB of the board EJ Manuel	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O of/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O EJ/B-person/NNP/I-NP/O Manuel/I-person/NNP/I-NP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	1st QB of the board is	(0, 5)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O of/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O is/O/VBZ/B-VP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	EJ Manuel selected as the 1st QB in the 2013 NFL Draft	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O selected/O/VBD/B-VP/B-EVENT as/O/IN/B-PP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O 2013/O/CD/I-NP/O NFL/O/NNP/I-NP/O Draft/O/NNP/I-NP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	EJ Manuel will be the 1st QB taken in the 2013 NFL Draft	(5, 0)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O will/O/MD/B-VP/O be/O/VB/I-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O 2013/O/CD/I-NP/O NFL/O/NNP/I-NP/O Draft/O/NNP/I-NP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	Ej Manuel 1st QB picked he on	(3, 2)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	Ej/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/B-person/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT he/O/PRP/B-NP/O on/O/IN/B-PP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	Lol and 1st QB off the board	(0, 5)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	Lol/O/UH/B-INTJ/O and/O/CC/O/O 1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O off/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O
4	1st QB	EJ Manuel is the 1st QB in the draft	WOW EJ MANUEL FSU 1ST QB TAKEN	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O	WOW/O/UH/B-INTJ/O EJ/B-person/NNP/B-NP/O MANUEL/I-person/NNP/I-NP/O FSU/O/NNP/I-NP/O 1ST/O/CD/I-NP/O QB/O/NNP/I-NP/O TAKEN/O/NNP/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	1st QB of the board EJ Manuel	(5, 0)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O of/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O EJ/B-person/NNP/I-NP/O Manuel/I-person/NNP/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	1st QB taken in the draft go noles	(3, 2)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O go/O/NN/B-NP/O noles/O/VBZ/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	Did anyone call EJ being the 1st QB off the boards	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	Did/O/NN/B-NP/O anyone/O/NN/I-NP/O call/O/NN/I-NP/O EJ/O/NNP/I-NP/O being/O/VBG/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O off/O/IN/B-PP/O the/O/DT/B-NP/O boards/O/NNS/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	EJ Manuel is the 1st QB to get picked	(5, 0)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O is/O/VBZ/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O to/O/TO/B-VP/O get/O/VB/I-VP/O picked/O/VBN/I-VP/B-EVENT
4	1st QB	EJ Manuel was the 1st QB picked overall	EJ really the 1st qb taken	(3, 2)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	EJ/O/NNP/B-NP/O really/O/RB/B-ADVP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O qb/O/VBZ/I-NP/B-EVENT taken/O/VBN/B-VP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	Florida State s EJ Manuel was the 1st QB taken	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	Florida/B-sportsteam/NNP/B-NP/O State/I-sportsteam/NNP/I-NP/O s/O/NNP/I-NP/O EJ/B-person/NNP/I-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	Lol and 1st QB off the board	(3, 2)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	Lol/O/UH/B-INTJ/O and/O/CC/O/O 1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O off/O/IN/B-PP/O the/O/DT/B-NP/O board/O/NN/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	SO to my boy CBaire1 for EJ Manuel being the 1st QB taken	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	SO/O/IN/B-PP/O to/O/TO/B-PP/O my/O/PRP$/B-NP/O boy/O/NN/I-NP/O CBaire1/O/NNP/I-NP/O for/O/IN/B-PP/O EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O being/O/VBG/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O
4	1st QB	EJ Manuel was the 1st QB picked overall	WOW EJ MANUEL THE 1ST QB TAKEN LMFAO	(5, 0)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O	WOW/O/UH/B-INTJ/O EJ/B-person/NNP/B-NP/O MANUEL/I-person/NNP/I-NP/O THE/O/DT/B-NP/O 1ST/O/CD/I-NP/O QB/O/NNP/I-NP/O TAKEN/O/NNP/I-NP/O LMFAO/O/NNP/I-NP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	1st QB taken on the 17th pick in NFLDraft different	(3, 2)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	1st/O/NNP/B-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O on/O/IN/B-PP/O the/O/DT/B-NP/O 17th/O/JJ/I-NP/O pick/O/NN/I-NP/B-EVENT in/O/IN/B-PP/O NFLDraft/B-geo-loc/NNP/B-NP/O different/O/JJ/I-NP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	757 stand up EJ MANUEL 1st QB IN THE 2013 DRAFT	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	757/O/NNS/B-NP/O stand/O/VBP/B-VP/B-EVENT up/O/IN/B-PRT/O EJ/B-person/NNP/B-NP/O MANUEL/I-person/NNP/I-NP/O 1st/O/CD/B-NP/O QB/O/NNP/I-NP/O IN/O/IN/B-PP/O THE/O/DT/B-NP/O 2013/O/CD/I-NP/O DRAFT/O/NNP/I-NP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	EJ MANUEL did go 1st QB	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	EJ/B-person/NNP/B-NP/O MANUEL/I-person/NNP/I-NP/O did/O/VBD/B-VP/O go/O/VB/I-VP/O 1st/B-NONE/NNP/B-NP/O QB/I-NONE/NNP/I-NP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	EJ Manuel 1st QB taken haha the bills being the bills	(4, 1)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/B-EVENT taken/O/NN/I-NP/O haha/O/UH/B-INTJ/O the/O/DT/B-NP/O bills/O/NNS/I-NP/O being/O/VBG/B-VP/O the/O/DT/B-NP/O bills/O/NNS/I-NP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	EJ Manuel was the 1st QB picked overall	(3, 2)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O was/O/VBD/B-VP/O the/O/DT/B-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT overall/O/JJ/B-ADJP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	Ej Manuel 1st QB picked in the draft	(5, 0)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	Ej/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O picked/O/VBD/B-VP/B-EVENT in/O/IN/B-PP/O the/O/DT/B-NP/O draft/O/NN/I-NP/O
4	1st QB	EJ Manuel 1st QB taken in the NFLDraft	Is this the 1st QB pick	(0, 5)	EJ/B-person/NNP/B-NP/O Manuel/I-person/NNP/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O taken/O/NN/I-NP/O in/O/IN/B-PP/O the/O/DT/B-NP/O NFLDraft/O/NNP/I-NP/O	Is/O/VBZ/O/O this/O/DT/B-NP/O the/O/DT/I-NP/O 1st/O/CD/I-NP/O QB/O/NNP/I-NP/O pick/O/NN/I-NP/O
